# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Oct 17 19:20:27 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.015200	9.0000	0.89999998	0.9000	-0.3146	3.7309	4.5824	5.556	7.017	6.527	5.720	5.226	4.851	4.346	3.940	3.886	3.11026096	1
	0.015200	9.0000	0.91932803	0.9193	-0.2697	3.7371	4.5715	5.444	6.801	6.367	5.586	5.110	4.745	4.259	3.869	3.817	3.11669564	1
	0.015200	9.0000	0.94999999	0.9500	-0.2002	3.7467	4.5545	5.270	6.475	6.124	5.383	4.932	4.583	4.125	3.759	3.711	3.12635612	1
	0.015200	9.0000	0.95672953	0.9567	-0.1851	3.7486	4.5503	5.233	6.406	6.073	5.339	4.894	4.548	4.096	3.734	3.687	3.12839079	1
	0.015200	9.0000	1.00000000	0.9999	-0.0901	3.7608	4.5232	4.995	6.002	5.760	5.072	4.656	4.328	3.909	3.576	3.532	3.14080405	1
	0.015200	9.0000	1.04999995	1.0499	0.0163	3.7734	4.4885	4.729	5.576	5.416	4.781	4.395	4.086	3.703	3.398	3.359	3.15380883	1
	0.015200	9.0000	1.08756495	1.0875	0.0940	3.7821	4.4607	4.535	5.269	5.168	4.573	4.211	3.917	3.556	3.267	3.234	3.16273236	1
	0.015200	9.0000	1.10000002	1.0999	0.1192	3.7848	4.4515	4.472	5.165	5.087	4.507	4.154	3.864	3.509	3.225	3.193	3.16554141	1
	0.015200	9.0000	1.10063601	1.1006	0.1205	3.7850	4.4510	4.469	5.160	5.083	4.504	4.151	3.862	3.507	3.223	3.191	3.16568327	1
	0.015200	9.0000	1.14999998	1.1499	0.2183	3.7952	4.4131	4.224	4.785	4.778	4.250	3.928	3.655	3.322	3.054	3.029	3.17617631	1
	0.015200	9.0000	1.16191423	1.1618	0.2415	3.7976	4.4040	4.166	4.700	4.706	4.190	3.874	3.605	3.277	3.014	2.990	3.17856479	1
	0.015200	9.0000	1.20000005	1.1999	0.3143	3.8050	4.3748	3.984	4.459	4.487	4.001	3.701	3.444	3.134	2.885	2.864	3.18585706	1
	0.015200	9.0000	1.24121189	1.2411	0.3897	3.8126	4.3445	3.796	4.224	4.263	3.806	3.521	3.276	2.984	2.750	2.731	3.19320512	1
	0.015200	9.0000	1.25000000	1.2499	0.4055	3.8142	4.3381	3.756	4.176	4.216	3.765	3.483	3.240	2.952	2.722	2.703	3.19470429	1
	0.015200	9.0000	1.29999995	1.2999	0.4918	3.8228	4.3035	3.541	3.917	3.962	3.543	3.278	3.049	2.781	2.569	2.551	3.20280719	1
	0.015200	9.0000	1.35000002	1.3499	0.5741	3.8315	4.2720	3.335	3.674	3.720	3.330	3.082	2.868	2.621	2.425	2.409	3.21023273	1
	0.015200	9.0000	1.39999998	1.3999	0.6525	3.8402	4.2445	3.139	3.450	3.491	3.129	2.898	2.699	2.471	2.293	2.279	3.21705914	1
	0.015200	9.0000	1.42287099	1.4227	0.6872	3.8446	4.2345	3.052	3.351	3.387	3.039	2.817	2.626	2.408	2.239	2.225	3.22000074	1
	0.015200	9.0000	1.45000005	1.4499	0.7278	3.8497	4.2221	2.950	3.236	3.267	2.934	2.723	2.540	2.333	2.174	2.161	3.22335362	1
	0.015200	9.0000	1.49620962	1.4961	0.7951	3.8587	4.2048	2.782	3.047	3.067	2.761	2.568	2.401	2.214	2.073	2.060	3.22874832	1
	0.015200	9.0000	1.50000000	1.4999	0.8005	3.8594	4.2033	2.769	3.032	3.051	2.747	2.555	2.390	2.205	2.065	2.052	3.22917390	1
	0.015200	9.0000	1.54999995	1.5499	0.8699	3.8683	4.1836	2.595	2.843	2.850	2.569	2.396	2.247	2.080	1.957	1.945	3.23456979	1
	0.015200	9.0000	1.55019462	1.5501	0.8702	3.8683	4.1836	2.595	2.842	2.849	2.568	2.395	2.247	2.080	1.957	1.945	3.23459005	1
	0.015200	9.0000	1.59547055	1.5954	0.9311	3.8754	4.1633	2.442	2.679	2.674	2.413	2.255	2.120	1.967	1.857	1.846	3.23914456	1
	0.015200	9.0000	1.60000002	1.5999	0.9371	3.8761	4.1612	2.427	2.663	2.657	2.398	2.241	2.107	1.956	1.847	1.836	3.23958373	1
	0.015200	9.0000	1.60013282	1.6001	0.9373	3.8761	4.1611	2.427	2.663	2.657	2.397	2.240	2.106	1.955	1.847	1.835	3.23959661	1
	0.015200	9.0000	1.63673258	1.6367	0.9853	3.8807	4.1415	2.307	2.536	2.521	2.275	2.128	2.003	1.862	1.762	1.750	3.24303913	1
	0.015200	9.0000	1.64999998	1.6500	1.0027	3.8822	4.1335	2.263	2.491	2.473	2.231	2.087	1.965	1.827	1.729	1.718	3.24424219	1
	0.015200	9.0000	1.66570282	1.6657	1.0232	3.8839	4.1240	2.212	2.438	2.416	2.179	2.039	1.921	1.785	1.691	1.680	3.24563670	1
	0.015200	9.0000	1.69577193	1.6958	1.0622	3.8868	4.1044	2.115	2.338	2.309	2.081	1.947	1.834	1.705	1.616	1.605	3.24822140	1
	0.015200	9.0000	1.70000005	1.7000	1.0677	3.8872	4.1016	2.101	2.324	2.294	2.067	1.934	1.822	1.693	1.605	1.594	3.24857616	1
	0.015200	9.0000	1.71647155	1.7165	1.0889	3.8887	4.0904	2.048	2.269	2.236	2.013	1.884	1.774	1.649	1.563	1.552	3.24993825	1
	0.015200	9.0000	1.75000000	1.7500	1.1319	3.8912	4.0657	1.940	2.159	2.119	1.904	1.781	1.677	1.556	1.475	1.464	3.25261688	1
	0.015200	9.0000	1.77145648	1.7715	1.1593	3.8925	4.0489	1.872	2.089	2.046	1.835	1.715	1.614	1.495	1.417	1.405	3.25426793	1
	0.015200	9.0000	1.79999995	1.8000	1.1958	3.8936	4.0237	1.781	1.998	1.949	1.743	1.626	1.527	1.411	1.334	1.323	3.25639176	1
	0.015200	9.0000	1.81811321	1.8181	1.2189	3.8939	4.0063	1.723	1.940	1.888	1.685	1.568	1.471	1.355	1.280	1.268	3.25769854	1
	0.015200	9.0000	1.84361970	1.8436	1.2515	3.8939	3.9799	1.641	1.859	1.804	1.602	1.487	1.390	1.274	1.199	1.187	3.25948691	1
	0.015200	9.0000	1.85000002	1.8500	1.2596	3.8938	3.9728	1.621	1.839	1.783	1.582	1.466	1.369	1.253	1.178	1.166	3.25992513	1
	0.015200	9.0000	1.87225974	1.8723	1.2877	3.8932	3.9476	1.551	1.770	1.712	1.510	1.394	1.297	1.180	1.104	1.092	3.26142621	1
	0.015200	9.0000	1.89999998	1.9000	1.3224	3.8916	3.9128	1.464	1.686	1.625	1.422	1.304	1.204	1.083	1.006	0.994	3.26323819	1
	0.015200	9.0000	1.91898119	1.9190	1.3460	3.8900	3.8871	1.405	1.629	1.568	1.361	1.240	1.138	1.015	0.935	0.923	3.26444221	1
	0.015200	9.0000	1.94889581	1.9489	1.3829	3.8857	3.8396	1.313	1.545	1.483	1.267	1.139	1.030	0.898	0.812	0.799	3.26628351	1
	0.015200	9.0000	1.95000005	1.9500	1.3843	3.8855	3.8377	1.309	1.542	1.480	1.264	1.135	1.026	0.893	0.807	0.794	3.26635003	1
	0.015200	9.0000	1.96037149	1.9604	1.3969	3.8837	3.8203	1.278	1.513	1.452	1.231	1.100	0.987	0.851	0.762	0.749	3.26697183	1
	0.015200	9.0000	1.98626208	1.9863	1.4277	3.8781	3.7727	1.201	1.448	1.387	1.153	1.011	0.889	0.742	0.644	0.630	3.26849055	1
	0.015200	9.0000	2.00000000	2.0000	1.4437	3.8740	3.7434	1.161	1.417	1.357	1.113	0.963	0.834	0.679	0.574	0.560	3.26927757	1
	0.015200	9.0000	2.01166701	2.0117	1.4574	3.8706	3.7187	1.126	1.390	1.332	1.078	0.921	0.787	0.625	0.515	0.500	3.26993537	1
	0.015200	9.0000	2.03318334	2.0332	1.4820	3.8625	3.6661	1.065	1.348	1.292	1.018	0.845	0.697	0.518	0.394	0.378	3.27112389	1
	0.015200	9.0000	2.04999995	2.0500	1.5008	3.8554	3.6224	1.018	1.320	1.267	0.972	0.786	0.626	0.431	0.295	0.278	3.27203131	1
	0.015200	9.0000	2.05478168	2.0548	1.5061	3.8533	3.6097	1.005	1.313	1.261	0.960	0.770	0.605	0.406	0.266	0.249	3.27228594	1
	0.015200	9.0000	2.07025433	2.0703	1.5230	3.8454	3.5645	0.962	1.296	1.245	0.921	0.716	0.537	0.321	0.167	0.148	3.27309990	1
	0.015200	9.0000	2.08415246	2.0842	1.5392	3.8377	3.5206	0.922	1.282	1.233	0.886	0.664	0.473	0.239	0.071	0.050	3.27381825	1
	0.015200	9.0000	2.09999990	2.1000	1.5629	3.8319	3.4768	0.863	1.246	1.194	0.830	0.597	0.396	0.149	-0.031	-0.052	3.27462268	1
	0.015200	9.0000	2.10108829	2.1011	1.5648	3.8317	3.4743	0.858	1.242	1.190	0.825	0.592	0.390	0.143	-0.037	-0.058	3.27467752	1
	0.015200	9.0000	2.10854244	2.1085	1.5919	3.8391	3.4785	0.790	1.148	1.092	0.751	0.534	0.345	0.115	-0.050	-0.070	3.27505016	1
	0.015200	9.0000	2.11098313	2.1110	1.6127	3.8491	3.4983	0.738	1.064	1.001	0.692	0.495	0.325	0.117	-0.029	-0.048	3.27517152	1
	0.015200	9.0000	2.11205649	2.1121	1.6317	3.8592	3.5197	0.691	0.988	0.917	0.638	0.462	0.311	0.125	-0.002	-0.019	3.27522492	1
	0.015200	9.0000	2.11264038	2.1126	1.6512	3.8692	3.5403	0.642	0.915	0.835	0.586	0.431	0.298	0.133	0.024	0.008	3.27525377	1
	0.015200	9.0000	2.11298394	2.1130	1.6724	3.8790	3.5587	0.589	0.840	0.751	0.532	0.398	0.282	0.137	0.044	0.029	3.27527070	1
	0.015200	9.0000	2.11319304	2.1132	1.6947	3.8883	3.5733	0.533	0.765	0.667	0.476	0.362	0.263	0.136	0.058	0.044	3.27528119	1
	0.015200	9.0000	2.11334801	2.1133	1.7181	3.8972	3.5857	0.475	0.690	0.584	0.423	0.326	0.242	0.132	0.066	0.053	3.27528882	1
	0.015200	9.0000	2.11341977	2.1134	1.7243	3.9003	3.5918	0.459	0.668	0.561	0.410	0.319	0.240	0.135	0.074	0.061	3.27529240	2
	0.015200	9.0000	2.11349964	2.1135	1.6931	3.8941	3.5982	0.537	0.758	0.657	0.484	0.381	0.292	0.175	0.105	0.092	3.27529621	2
	0.015200	9.0000	2.11355543	2.1136	1.6663	3.8857	3.5916	0.604	0.841	0.748	0.548	0.428	0.324	0.191	0.109	0.095	3.27529907	2
	0.015200	9.0000	2.11362600	2.1136	1.6495	3.8741	3.5619	0.646	0.908	0.825	0.590	0.445	0.321	0.166	0.064	0.049	3.27530265	2
	0.015200	9.0000	2.11370516	2.1137	1.6509	3.8627	3.5149	0.643	0.932	0.856	0.588	0.420	0.275	0.097	-0.024	-0.040	3.27530646	2
